Longitude,Latitude,Height,Roll,Pitch,Yaw
-79.61450000000001,43.68186004827234,1503.604656337946,0.1082993112259167,0.2,0
-79.61450000000001,43.68186452493119,1503.705481023324,0.1116101522225425,0.2,0
-79.61450000000001,43.68186906333706,1503.807696394018,0.1149709932191684,0.2,0
-79.61450000000001,43.68187366348995,1503.911302450028,0.1183818342157943,0.2,0
-79.61450000000001,43.68187832538986,1504.016299191353,0.1218426752124202,0.2,0
-79.61450000000001,43.68188304903678,1504.122686617994,0.125353516209046,0.2,0
-79.61450000000001,43.68188783443073,1504.23046472995,0.1289143572056719,0.2,0
-79.61450000000001,43.6818926815717,1504.339633527222,0.1325251982022978,0.2,0
-79.61450000000001,43.68189759045968,1504.45019300981,0.1361860391989236,0.2,0
-79.61450000000001,43.68190256109468,1504.562143177712,0.1398968801955495,0.2,0
-79.61450000000001,43.6819075934767,1504.675484030931,0.1436577211921754,0.2,0
-79.61450000000001,43.68191268760574,1504.790215569465,0.1474685621888013,0.2,0
-79.61450000000001,43.6819178434818,1504.906337793315,0.1513294031854271,0.2,0
-79.61450000000001,43.68192306110488,1505.02385070248,0.155240244182053,0.2,0
-79.61450000000001,43.68192834047497,1505.142754296961,0.1592010851786788,0.2,0
-79.61450000000001,43.68193368159208,1505.263048576758,0.1632119261753047,0.2,0
-79.61450000000001,43.68193908445621,1505.38473354187,0.1672727671719306,0.2,0
-79.61450000000001,43.68194454906736,1505.507809192297,0.1713836081685564,0.2,0
-79.61450000000001,43.68195007542553,1505.63227552804,0.1755444491651823,0.2,0
-79.61450000000001,43.68195566353072,1505.758132549099,0.1797552901618082,0.2,0
-79.61450000000001,43.68196131338293,1505.885380255473,0.184016131158434,0.2,0
-79.61450000000001,43.68196702498215,1506.014018647163,0.1883269721550599,0.2,0
-79.61450000000001,43.6819727983284,1506.144047724168,0.1926878131516858,0.2,0
-79.61450000000001,43.68197863342166,1506.275467486489,0.1970986541483117,0.2,0
-79.61450000000001,43.68198453026194,1506.408277934126,0.2015594951449375,0.2,0
-79.61450000000001,43.68199048884924,1506.542479067078,0.2060703361415634,0.2,0
-79.61450000000001,43.68199650918356,1506.678070885346,0.2106311771381892,0.2,0
-79.61450000000001,43.68200259126489,1506.815053388929,0.2152420181348151,0.2,0
-79.61450000000001,43.68200873509325,1506.953426577828,0.219902859131441,0.2,0
-79.61450000000001,43.68201494066862,1507.093190452042,0.2246137001280668,0.2,0
-79.61450000000001,43.68202120799101,1507.234345011572,0.2293745411246927,0.2,0
-79.61450000000001,43.68202753706043,1507.376890256417,0.2341853821213186,0.2,0
-79.61450000000001,43.68203392787686,1507.520826186578,0.2390462231179445,0.2,0
-79.61450000000001,43.68204038044031,1507.666152802055,0.2439570641145703,0.2,0
-79.61450000000001,43.68204689475078,1507.812870102847,0.2489179051111962,0.2,0
-79.61450000000001,43.68205347080826,1507.960978088955,0.2539287461078221,0.2,0
-79.61450000000001,43.68206010861277,1508.110476760378,0.2589895871044479,0.2,0
-79.61450000000001,43.68206680816429,1508.261366117117,0.2641004281010738,0.2,0
-79.61450000000001,43.68207356946283,1508.413646159171,0.2692612690976997,0.2,0
-79.61450000000001,43.68208039250839,1508.567316886541,0.2744721100943256,0.2,0
-79.61450000000001,43.68208727730097,1508.722378299227,0.2797329510909515,0.2,0
-79.61450000000001,43.68209422384057,1508.878830397228,0.2850437920875774,0.2,0
-79.61450000000001,43.68210123212719,1509.036673180545,0.2904046330842032,0.2,0
-79.61450000000001,43.68210830216082,1509.195906649177,0.2958154740808291,0.2,0
-79.61450000000001,43.68211543394148,1509.356530803125,0.3012763150774548,0.2,0
-79.61450000000001,43.68212262746915,1509.518545642388,0.3067871560740807,0.2,0
-79.61450000000001,43.68212988274384,1509.681951166967,0.3123479970707065,0.2,0
-79.61450000000001,43.68213719976555,1509.846747376862,0.3179588380673324,0.2,0
-79.61450000000001,43.68214457853428,1510.012934272072,0.3236196790639583,0.2,0
-79.61450000000001,43.68215201905002,1510.180511852597,0.3293305200605842,0.2,0
-79.61450000000001,43.68215952131279,1510.349480118439,0.3350913610572101,0.2,0
-79.61450000000001,43.68216708532258,1510.519839069595,0.340902202053836,0.2,0
-79.61450000000001,43.68217471107938,1510.691588706068,0.3467630430504619,0.2,0
-79.61450000000001,43.6821823985832,1510.864729027856,0.3526738840470877,0.2,0
-79.61450000000001,43.68219014783404,1511.039260034959,0.3586347250437136,0.2,0
-79.61450000000001,43.6821979588319,1511.215181727378,0.3646455660403394,0.2,0
-79.61450000000001,43.68220583157678,1511.392494105113,0.3707064070369653,0.2,0
-79.61450000000001,43.68221376606868,1511.571197168163,0.3768172480335912,0.2,0
-79.61450000000001,43.68222176230759,1511.751290916529,0.3829780890302171,0.2,0
-79.61450000000001,43.68222982029352,1511.93277535021,0.389188930026843,0.2,0
-79.61450000000001,43.68223794002648,1512.115650469207,0.3954497710234688,0.2,0
-79.61450000000001,43.68224612150645,1512.299916273519,0.4017606120200947,0.2,0
-79.61450000000001,43.68225436473344,1512.485572763147,0.4081214530167206,0.2,0
-79.61450000000001,43.68226266970745,1512.672619938091,0.4145322940133465,0.2,0
-79.61450000000001,43.68227103642848,1512.86105779835,0.4209931350099723,0.2,0
-79.61450000000001,43.68227946489652,1513.050886343925,0.4275039760065982,0.2,0
-79.61450000000001,43.68228795511158,1513.242105574815,0.434064817003224,0.2,0
-79.61450000000001,43.68229650707367,1513.434715491021,0.4406756579998499,0.2,0
-79.61450000000001,43.68230512078277,1513.628716092542,0.4473364989964758,0.2,0
-79.61450000000001,43.68231379623889,1513.824107379379,0.4540473399931015,0.2,0
-79.61450000000001,43.68232253344203,1514.020889351532,0.4608081809897274,0.2,0
-79.61450000000001,43.68233133239219,1514.219062009,0.4676190219863533,0.2,0
-79.61450000000001,43.68234019308936,1514.418625351784,0.4744798629829792,0.2,0
-79.61450000000001,43.68234416148118,1514.508002690786,0.477553295341327,0.2,0
-79.61450000000001,43.68234416148118,1514.508002690786,0.4775532953413368,0.2,0
-79.61450000000001,43.68234911553356,1514.619579379883,0.4813905939206794,0.2,0
-79.61450000000001,43.68235809972477,1514.821924093297,0.4883491160423388,0.2,0
-79.61450000000001,43.682367145663,1515.025659492028,0.4953515934212387,0.2,0
-79.61450000000001,43.68237625334825,1515.230785576074,0.5023941154622341,0.2,0
-79.61450000000001,43.68238542278052,1515.437302345435,0.5094727555528493,0.2,0
-79.61450000000001,43.68239465395981,1515.645209800112,0.5165835726338702,0.2,0
-79.61450000000001,43.68240394688612,1515.854507940105,0.5237226127757156,0.2,0
-79.61450000000001,43.68241330155944,1516.065196765413,0.5308859107599563,0.2,0
-79.61450000000001,43.68242271797978,1516.277276276037,0.5380694916653493,0.2,0
-79.61450000000001,43.68243219614715,1516.490746471976,0.545269372457754,0.2,0
-79.61450000000001,43.68244173606153,1516.705607353231,0.5524815635832919,0.2,0
-79.61450000000001,43.68245133772293,1516.921858919801,0.5597020705641158,0.2,0
-79.61450000000001,43.68246100113135,1517.139501171687,0.566926895596147,0.2,0
-79.61450000000001,43.68247072628679,1517.358534108889,0.5741520391481439,0.2,0
-79.61450000000001,43.68248051318924,1517.578957731406,0.5813735015614614,0.2,0
-79.61450000000001,43.68249036183872,1517.800772039238,0.5885872846498603,0.2,0
-79.61450000000001,43.68250027223521,1518.023977032387,0.5957893932987295,0.2,0
-79.61450000000001,43.68251024437873,1518.248572710851,0.6029758370630778,0.2,0
-79.61450000000001,43.68252027826925,1518.47455907463,0.6101426317636589,0.2,0
-79.61450000000001,43.6825303739068,1518.701936123725,0.6172858010805903,0.2,0
-79.61450000000001,43.68254053129137,1518.930703858135,0.6244013781438276,0.2,0
-79.61450000000001,43.68255075042296,1519.160862277861,0.6314854071198601,0.2,0
-79.61450000000001,43.68256103130156,1519.392411382903,0.6385339447939914,0.2,0
-79.61450000000001,43.68257137392719,1519.62535117326,0.6455430621475728,0.2,0
-79.61450000000001,43.68258177829983,1519.859681648933,0.6525088459295582,0.2,0
-79.61450000000001,43.68258924108919,1520.027760882595,0.657451293088979,0.2,0
-79.61450000000001,43.68258924108919,1520.027760882596,0.6574512930889889,0.2,0
-79.61450000000001,43.68259224441949,1520.095402809922,0.6594274153727802,0.2,0
-79.61450000000001,43.68260277228617,1520.332514656225,0.6662962196373555,0.2,0
-79.61450000000001,43.68261336189987,1520.571017187845,0.6731150239019309,0.2,0
-79.61450000000001,43.68262401326059,1520.81091040478,0.6798838281665063,0.2,0
-79.61450000000001,43.68263472636832,1521.052194307031,0.6866026324310817,0.2,0
-79.61450000000001,43.68264550122308,1521.294868894597,0.6932714366956571,0.2,0
-79.61450000000001,43.68265633782485,1521.538934167478,0.6998902409602325,0.2,0
-79.61450000000001,43.68266723617364,1521.784390125676,0.7064590452248079,0.2,0
-79.61450000000001,43.68267819626945,1522.031236769188,0.7129778494893833,0.2,0
-79.61450000000001,43.68268921811228,1522.279474098017,0.7194466537539587,0.2,0
-79.61450000000001,43.68270030170213,1522.529102112161,0.7258654580185341,0.2,0
-79.61450000000001,43.68271144703899,1522.780120811621,0.7322342622831095,0.2,0
-79.61450000000001,43.68272265412288,1523.032530196396,0.7385530665476849,0.2,0
-79.61450000000001,43.68273392295378,1523.286330266486,0.7448218708122603,0.2,0
-79.61450000000001,43.68274525353171,1523.541521021892,0.7510406750768356,0.2,0
-79.61450000000001,43.68275664585664,1523.798102462614,0.7572094793414109,0.2,0
-79.61450000000001,43.6827680999286,1524.056074588652,0.7633282836059863,0.2,0
-79.61450000000001,43.68277961574759,1524.315437400005,0.7693970878705616,0.2,0
-79.61450000000001,43.68279119331358,1524.576190896673,0.775415892135137,0.2,0
-79.61450000000001,43.68280283262659,1524.838335078657,0.7813846963997123,0.2,0
-79.61450000000001,43.68281453368663,1525.101869945957,0.7873035006642877,0.2,0
-79.61450000000001,43.68282629649368,1525.366795498572,0.793172304928863,0.2,0
-79.61450000000001,43.68283812104775,1525.633111736503,0.7989911091934383,0.2,0
-79.61450000000001,43.68285000734884,1525.900818659749,0.8047599134580137,0.2,0
-79.61450000000001,43.68286195539695,1526.169916268311,0.8104787177225891,0.2,0
-79.61450000000001,43.68287396519208,1526.440404562188,0.8161475219871645,0.2,0
-79.61450000000001,43.68288603673422,1526.712283541381,0.8217663262517398,0.2,0
-79.61450000000001,43.68289817002339,1526.98555320589,0.8273351305163152,0.2,0
-79.61450000000001,43.68291036505958,1527.260213555714,0.8328539347808907,0.2,0
-79.61450000000001,43.68292262184278,1527.536264590854,0.8383227390454661,0.2,0
-79.61450000000001,43.682934940373,1527.813706311309,0.8437415433100415,0.2,0
-79.61450000000001,43.68294732065024,1528.09253871708,0.849110347574617,0.2,0
-79.61450000000001,43.68295976267449,1528.372761808166,0.8544291518391922,0.2,0
-79.61450000000001,43.68297226644577,1528.654375584569,0.8596979561037678,0.2,0
-79.61450000000001,43.68298483196406,1528.937380046286,0.864916760368343,0.2,0
-79.61450000000001,43.68299745922938,1529.221775193319,0.8700855646329182,0.2,0
-79.61450000000001,43.68301014824171,1529.507561025668,0.8752043688974937,0.2,0
-79.61450000000001,43.68302289900106,1529.794737543332,0.8802731731620689,0.2,0
-79.61450000000001,43.68303571150743,1530.083304746312,0.8852919774266443,0.2,0
-79.61450000000001,43.68304858576082,1530.373262634607,0.8902607816912196,0.2,0
-79.61450000000001,43.68306152176123,1530.664611208218,0.8951795859557951,0.2,0
-79.61450000000001,43.68307451950865,1530.957350467145,0.9000483902203703,0.2,0
-79.61450000000001,43.6830875790031,1531.251480411387,0.9048671944849458,0.2,0
-79.61450000000001,43.68310070024456,1531.547001040945,0.9096359987495211,0.2,0
-79.61450000000001,43.68311388323304,1531.843912355818,0.9143548030140966,0.2,0
-79.61450000000001,43.68312712796855,1532.142214356006,0.9190236072786718,0.2,0
-79.61450000000001,43.68314043445106,1532.441907041511,0.9236424115432473,0.2,0
-79.61450000000001,43.6831538026806,1532.742990412331,0.9282112158078226,0.2,0
-79.61450000000001,43.68316723265716,1533.045464468466,0.9327300200723981,0.2,0
-79.61450000000001,43.68318072438073,1533.349329209917,0.9371988243369734,0.2,0
-79.61450000000001,43.68319427785133,1533.654584636684,0.941617628601549,0.2,0
-79.61450000000001,43.68320789306894,1533.961230748766,0.9459864328661243,0.2,0
-79.61450000000001,43.68322157003357,1534.269267546164,0.9503052371306997,0.2,0
-79.61450000000001,43.68323530874522,1534.578695028877,0.954574041395275,0.2,0
-79.61450000000001,43.68324910920389,1534.889513196906,0.9587928456598505,0.2,0
-79.61450000000001,43.68326297140958,1535.20172205025,0.9629616499244258,0.2,0
-79.61450000000001,43.68327689536228,1535.51532158891,0.9670804541890012,0.2,0
-79.61450000000001,43.683290881062,1535.830311812886,0.9711492584535765,0.2,0
-79.61450000000001,43.68330492850875,1536.146692722177,0.9751680627181519,0.2,0
-79.61450000000001,43.68331903770251,1536.464464316784,0.9791368669827272,0.2,0
-79.61450000000001,43.68333320864329,1536.783626596706,0.9830556712473026,0.2,0
-79.61450000000001,43.68334744133109,1537.104179561944,0.9869244755118779,0.2,0
-79.61450000000001,43.68336173576591,1537.426123212497,0.9907432797764532,0.2,0
-79.61450000000001,43.68337609194774,1537.749457548366,0.9945120840410286,0.2,0
-79.61450000000001,43.6833905098766,1538.074182569551,0.9982308883056039,0.2,0
-79.61450000000001,43.68340498955247,1538.400298276051,1.001899692570179,0.2,0
-79.61450000000001,43.68341953097536,1538.727804667866,1.005518496834755,0.2,0
-79.61450000000001,43.68343413414527,1539.056701744998,1.00908730109933,0.2,0
-79.61450000000001,43.6834487990622,1539.386989507444,1.012606105363905,0.2,0
-79.61450000000001,43.68346352572615,1539.718667955207,1.016074909628481,0.2,0
-79.61450000000001,43.68347831413711,1540.051737088285,1.019493713893056,0.2,0
-79.61450000000001,43.6834931642951,1540.386196906678,1.022862518157631,0.2,0
-79.61450000000001,43.68350807620011,1540.722047410387,1.026181322422207,0.2,0
-79.61450000000001,43.68352304985213,1541.059288599412,1.029450126686782,0.2,0
-79.61450000000001,43.68353808525117,1541.397920473752,1.032668930951358,0.2,0
-79.61450000000001,43.68355318239723,1541.737943033408,1.035837735215933,0.2,0
-79.61450000000001,43.6835683412903,1542.079356278379,1.038956539480508,0.2,0
-79.61450000000001,43.68358356193041,1542.422160208666,1.042025343745084,0.2,0
-79.61450000000001,43.68359884431752,1542.766354824268,1.045044148009659,0.2,0
-79.61450000000001,43.68361418845166,1543.111940125186,1.048012952274235,0.2,0
-79.61450000000001,43.68362959433281,1543.45891611142,1.05093175653881,0.2,0
-79.61450000000001,43.68364506196098,1543.807282782969,1.053800560803385,0.2,0
-79.61450000000001,43.68366059133617,1544.157040139834,1.056619365067961,0.2,0
-79.61450000000001,43.68367618245838,1544.508188182014,1.059388169332536,0.2,0
-79.61450000000001,43.68369183532761,1544.86072690951,1.062106973597112,0.2,0
-79.61450000000001,43.68370754994385,1545.214656322321,1.064775777861687,0.2,0
-79.61450000000001,43.68372332630712,1545.569976420448,1.067394582126263,0.2,0
-79.61450000000001,43.6837391644174,1545.926687203891,1.069963386390838,0.2,0
-79.61450000000001,43.68375506427471,1546.284788672649,1.072482190655413,0.2,0
-79.61450000000001,43.68377102587903,1546.644280826723,1.074950994919989,0.2,0
-79.61450000000001,43.68378704923036,1547.005163666112,1.077369799184564,0.2,0
-79.61450000000001,43.68380313432872,1547.367437190816,1.079738603449139,0.2,0
-79.61450000000001,43.6838192811741,1547.731101400837,1.082057407713715,0.2,0
-79.61450000000001,43.68383548976649,1548.096156296173,1.08432621197829,0.2,0
-79.61450000000001,43.68385176010591,1548.462601876824,1.086545016242865,0.2,0
-79.61450000000001,43.68386809219234,1548.830438142791,1.088713820507441,0.2,0
-79.61450000000001,43.6838844860258,1549.199665094074,1.090832624772016,0.2,0
-79.61450000000001,43.68390094160626,1549.570282730672,1.092901429036592,0.2,0
-79.61450000000001,43.68391745893376,1549.942291052586,1.094920233301167,0.2,0
-79.61450000000001,43.68393403800826,1550.315690059815,1.096889037565742,0.2,0
-79.61450000000001,43.68395067882979,1550.69047975236,1.098807841830318,0.2,0
-79.61450000000001,43.68396738139833,1551.066660130221,1.100676646094893,0.2,0
-79.61450000000001,43.68398414571389,1551.444231193397,1.102495450359469,0.2,0
-79.61450000000001,43.68400097177648,1551.823192941888,1.104264254624044,0.2,0
-79.61450000000001,43.68401785958608,1552.203545375695,1.10598305888862,0.2,0
-79.61450000000001,43.6840348091427,1552.585288494818,1.107651863153195,0.2,0
-79.61450000000001,43.68405182044634,1552.968422299256,1.10927066741777,0.2,0
-79.61450000000001,43.68406889349699,1553.35294678901,1.110839471682346,0.2,0
-79.61450000000001,43.68408602829467,1553.738861964079,1.112358275946921,0.2,0
-79.61450000000001,43.68410322483936,1554.126167824464,1.113827080211497,0.2,0
-79.61450000000001,43.68412048313108,1554.514864370165,1.115245884476072,0.2,0
-79.61450000000001,43.6841378031698,1554.904951601181,1.116614688740647,0.2,0
-79.61450000000001,43.68415518495556,1555.296429517513,1.117933493005223,0.2,0
-79.61450000000001,43.68417262848833,1555.68929811916,1.119202297269798,0.2,0
-79.61450000000001,43.68419013376811,1556.083557406123,1.120421101534374,0.2,0
-79.61450000000001,43.68420770079491,1556.479207378401,1.121589905798949,0.2,0
-79.61450000000001,43.68422532956874,1556.876248035995,1.122708710063524,0.2,0
-79.61450000000001,43.68424302008958,1557.274679378905,1.1237775143281,0.2,0
-79.61450000000001,43.68426077235745,1557.67450140713,1.124796318592675,0.2,0
-79.61450000000001,43.68427858637233,1558.07571412067,1.125765122857251,0.2,0
-79.61450000000001,43.68429646213423,1558.478317519526,1.126683927121826,0.2,0
-79.61450000000001,43.68431439964314,1558.882311603698,1.127552731386401,0.2,0
-79.61450000000001,43.68433239889908,1559.287696373185,1.128371535650977,0.2,0
-79.61450000000001,43.68435045990204,1559.694471827988,1.129140339915552,0.2,0
-79.61450000000001,43.68436858265201,1560.102637968107,1.129859144180128,0.2,0
-79.61450000000001,43.684386767149,1560.512194793541,1.130527948444703,0.2,0
-79.61450000000001,43.68440501339301,1560.92314230429,1.131146752709278,0.2,0
-79.61450000000001,43.68442332138404,1561.335480500356,1.131715556973854,0.2,0
-79.61450000000001,43.68444169112209,1561.749209381736,1.132234361238429,0.2,0
-79.61450000000001,43.68446012260716,1562.164328948433,1.132703165503004,0.2,0
-79.61450000000001,43.68447861583924,1562.580839200444,1.13312196976758,0.2,0
-79.61450000000001,43.68449717081835,1562.998740137772,1.133490774032155,0.2,0
-79.61450000000001,43.6845069416035,1563.218800761261,1.133664460859265,0.2,0
-79.61450000000001,43.6845069416035,1563.218800761262,1.133664460859266,0.2,0
-79.61450000000001,43.68451578754447,1563.418031760415,1.133809647407591,0.2,0
-79.61450000000001,43.68453446601761,1563.838714068373,1.134080456779691,0.2,0
-79.61450000000001,43.68455320623777,1564.260787061647,1.134307000218576,0.2,0
-79.61450000000001,43.68457200820495,1564.684250740237,1.134493186976559,0.2,0
-79.61450000000001,43.68459087191915,1565.109105104142,1.134642942448088,0.2,0
-79.61450000000001,43.68460979738036,1565.535350153363,1.134760206599641,0.2,0
-79.61450000000001,43.6846287845886,1565.9629858879,1.134848932393787,0.2,0
-79.61450000000001,43.68464783354385,1566.392012307751,1.13491308420806,0.2,0
-79.61450000000001,43.68466694424613,1566.822429412919,1.13495663624926,0.2,0
-79.61450000000001,43.68468611669542,1567.254237203402,1.134983570963818,0.2,0
-79.61450000000001,43.68470535089173,1567.687435679201,1.134997877444876,0.2,0
-79.61450000000001,43.68472464683505,1568.122024840315,1.135003549836702,0.2,0
-79.61450000000001,43.6847440045254,1568.558004686745,1.135004585737081,0.2,0
-79.61450000000001,43.68476342396276,1568.99537521849,1.135004984598337,0.2,0
-79.61450000000001,43.68478290514715,1569.434136435551,1.135008746127599,0.2,0
-79.61450000000001,43.68480244807855,1569.874288337927,1.135019868686974,0.2,0
-79.61450000000001,43.68482205275697,1570.315830925619,1.135042347694254,0.2,0
-79.61450000000001,43.68484171918242,1570.758764198627,1.135080174024804,0.2,0
-79.61450000000001,43.68486144735487,1571.20308815695,1.135137332415267,0.2,0
-79.61450000000001,43.68488123727435,1571.648802800589,1.135217799869715,0.2,0
-79.61450000000001,43.68490108894085,1572.095908129543,1.135325544068908,0.2,0
-79.61450000000001,43.68492100235436,1572.544404143813,1.135464521783272,0.2,0
-79.61450000000001,43.68494097751489,1572.994290843398,1.135638677290242,0.2,0
-79.61450000000001,43.68496101442244,1573.445568228299,1.135851940796606,0.2,0
-79.61450000000001,43.68498111307702,1573.898236298516,1.136108226866474,0.2,0
-79.61450000000001,43.68499710081952,1574.258317144881,1.136344716001449,0.2,0
-79.61450000000001,43.68499710081952,1574.258317144882,1.13634471600145,0.2,0
-79.61450000000001,43.68500127347861,1574.352295054048,1.136411427154783,0.2,0
-79.61450000000001,43.68502149562721,1574.807744494896,1.13676430488346,0.2,0
-79.61450000000001,43.68504177952284,1575.264584621059,1.137167182612137,0.2,0
-79.61450000000001,43.68506212516548,1575.722815432538,1.137620060340814,0.2,0
-79.61450000000001,43.68508253255515,1576.182436929332,1.138122938069491,0.2,0
-79.61450000000001,43.68510300169183,1576.643449111442,1.138675815798168,0.2,0
-79.61450000000001,43.68512353257553,1577.105851978868,1.139278693526845,0.2,0
-79.61450000000001,43.68514412520625,1577.569645531609,1.139931571255522,0.2,0
